,Name,Address,twd97E,twd97N,wgs84X,wgs84Y,類別,大類別,type
2154,建業樓,台北市北投區,314509.2036,2774281.395,121.6394669,25.075398,公車站,交通便利設施,blue
2155,伯爵街12巷口,台北市北投區,314679.3779,2774461.76,121.6411622,25.077019,公車站,交通便利設施,blue
2156,伯爵街39巷口,台北市北投區,314419.6633,2774628.457,121.6385956,25.078535,公車站,交通便利設施,blue
2157,伯爵街47巷口,台北市北投區,314346.6835,2774725.036,121.6378767,25.07941,公車站,交通便利設施,blue
2158,伯爵街52巷口,新北市汐止區伯爵街52巷,314390.9771,2774879.548,121.638323,25.080803,公車站,交通便利設施,blue
2159,伯爵街59巷口,台北市北投區,314445.6098,2775006.305,121.6388705,25.081945,公車站,交通便利設施,blue
2160,博士社區(歡天館),博士社區(歡天館),314248.5893,2775126.89,121.6369231,25.083042,公車站,交通便利設施,blue
2161,八連變電所,台北市北投區,314648.6402,2774893.395,121.6408778,25.080917,公車站,交通便利設施,blue
2162,福興宮自強育樂中心,台北市北投區,314607.7485,2775215.874,121.6404876,25.08383,公車站,交通便利設施,blue
2163,水晶山莊,台北市北投區,314534.4387,2775469.855,121.6397728,25.086126,公車站,交通便利設施,blue
2164,石潭橋,台北市北投區,314425.499,2776262.342,121.63873,25.093285,公車站,交通便利設施,blue
2165,雙溪口,台北市北投區,313975.9383,2776473.678,121.634283,25.095212,公車站,交通便利設施,blue
2166,人情味小鎮,福德一路1號同向(向北),314461.771,2773672.315,121.6389682,25.06990141,公車站,交通便利設施,blue
2167,婦幼福利服務中心,麥金路433號對面,322588.0883,2779820.619,121.7198392,25.125037,公車站,交通便利設施,blue
2168,麥金路樂利三街口,麥金路479號對面,322546.0514,2780065.424,121.7194353,25.127249,公車站,交通便利設施,blue
2169,龍騰大地社區,麥金路546號對面,322506.2761,2780243.777,121.7190503,25.128861,公車站,交通便利設施,blue
2170,天良電視台,null,313783.556,2772156.801,121.6321756,25.0562485,公車站,交通便利設施,blue
2171,富信飯店,null,313773.2429,2772105.189,121.632071,25.055783,公車站,交通便利設施,blue
2172,中興路,新北市汐止區中興路82號(向西),314077.784,2772766.469,121.63512,25.06174,公車站,交通便利設施,blue
2173,伯爵山莊,伯爵街2巷側2m同向(向西),314733.3818,2774259.639,121.641688,25.075192,公車站,交通便利設施,blue
2174,江北橋頭,新北市汐止區汐萬路一段17號,316179.5633,2773408.112,121.655982,25.067442,公車站,交通便利設施,blue
2175,婦幼福利服務中心,麥金路433號,322557.1035,2779823.445,121.7195321,25.125064,公車站,交通便利設施,blue
2176,樟樹一路口,樟樹一路1巷西側20公尺(向南),314729.2977,2772845.311,121.641581,25.062424,公車站,交通便利設施,blue
2177,茄苳路口,台北市北投區,317154.1999,2773745.518,121.6656587,25.070445,公車站,交通便利設施,blue
2178,摩登家庭社區,新北市汐止區忠孝東路365號旁(向北),317195.0508,2773855.935,121.666069,25.07144,公車站,交通便利設施,blue
2179,遠東科技中心,新北市汐止區大同路一段129號,315643.2292,2773008.742,121.650647,25.06386,公車站,交通便利設施,blue
2180,婦幼福利服務中心,麥金路433號對面,322588.0883,2779820.619,121.7198392,25.125037,公車站,交通便利設施,blue
2181,麥金路樂利三街口,麥金路479號對面,322546.0514,2780065.424,121.7194353,25.127249,公車站,交通便利設施,blue
2182,龍騰大地社區,麥金路546號對面,322506.2761,2780243.777,121.7190503,25.128861,公車站,交通便利設施,blue
2183,東方山河社區,汐止路燈定位編號534336處(向南),317109.1947,2774245.535,121.665237,25.074961,公車站,交通便利設施,blue
2184,東方山河社區,汐止區路燈定位編號534194處(向北),317123.5948,2774250.923,121.66538,25.075009,公車站,交通便利設施,blue
2185,汐止站,鄉長路一段21號旁,317158.6838,2774439.184,121.665737,25.076707,公車站,交通便利設施,blue
2186,東方山河社區,汐止路燈定位編號534336處(向南),317109.1947,2774245.535,121.665237,25.074961,公車站,交通便利設施,blue
2187,東方山河社區,汐止區路燈定位編號534194處(向北),317123.5948,2774250.923,121.66538,25.075009,公車站,交通便利設施,blue
2188,汐止站,鄉長路一段21號旁,317163.2234,2774439.207,121.665782,25.076707,公車站,交通便利設施,blue
2189,麥金路樂利三街口,麥金路479號,322546.992,2780134.883,121.7194483,25.127876,公車站,交通便利設施,blue
2190,慈惠堂,新北市汐止區汐萬路三段21號,314963.6928,2776293.698,121.644067,25.093545,公車站,交通便利設施,blue
2191,四川橋,新北市汐止區汐萬路三段252巷27號對面,315048.0543,2777570.839,121.6449638,25.105071,公車站,交通便利設施,blue
2192,基隆市界,基隆市七堵區明德三路115號對面,319188.1162,2774315.297,121.6858472,25.075497,公車站,交通便利設施,blue
2193,汐科站北站,大同路二段229號同向(向西),315876.5796,2773116.982,121.652965,25.064827,公車站,交通便利設施,blue
2194,東方科學園區,新台五路汐止家樂福向東18公尺同向(向東),315444.2549,2772695.416,121.64866,25.06104,公車站,交通便利設施,blue
2195,捷運南港展覽館站(經貿二),經貿二路23號同向(向北),312237.0881,2772159.908,121.616849,25.056341,公車站,交通便利設施,blue
2196,舊莊站,舊庄街一段10號對向(向北),312904.6665,2770266.391,121.6233788,25.03921911,公車站,交通便利設施,blue
2197,遠東世界中心,新台五路81號同向(向西),315191.4327,2772669.171,121.646153,25.060814,公車站,交通便利設施,blue
2198,東方科學園區,地標對向(向西),315500.5377,2772741.101,121.64922,25.06145,公車站,交通便利設施,blue
2199,連興街口,新台五路一段141號同向(向西),315864.3512,2772807.653,121.652829,25.062035,公車站,交通便利設施,blue
2200,秀峰高中(忠孝東路),忠孝東路225號右側(向南),316762.9511,2773277.698,121.661758,25.066239,公車站,交通便利設施,blue
2201,秀峰高中(忠孝東路),忠孝東路222號同向(向東),316806.0854,2773328.641,121.662188,25.066697,公車站,交通便利設施,blue
2202,連興街口,新台五路156號同向(向東),315996.4592,2772842.076,121.65414,25.06234,公車站,交通便利設施,blue
2203,東方科學園區,新台五路汐止家樂福向東18公尺同向(向東),315444.2549,2772695.416,121.64866,25.06104,公車站,交通便利設施,blue
2204,遠東世界中心,(向東),315231.4952,2772661.477,121.6465497,25.06074281,公車站,交通便利設施,blue
2205,捷運南港展覽館站(南港路),南港路23號對面(向東),312350.4398,2771998.453,121.6179651,25.05487875,公車站,交通便利設施,blue
2206,汐止站,鄉長路一段21號旁,317158.6838,2774439.184,121.665737,25.076707,公車站,交通便利設施,blue
2207,汐止,大同路二段535號同向(向東),316787.8437,2773592.518,121.66202,25.06908,公車站,交通便利設施,blue
2208,情人湖路口,基金一路202號對面,321604.9422,2781637.172,121.710185,25.141483,公車站,交通便利設施,blue
2209,情人湖路口,基金一路202號左側20公尺,321619.2651,2781655.414,121.710328,25.141647,公車站,交通便利設施,blue
2210,捷運南港軟體園區站,經貿二路170號同向(向南),312082.0548,2772548.255,121.61533,25.05985329,公車站,交通便利設施,blue
2211,捷運南港展覽館站(經貿二),經貿二路66號南側60公尺(向南),312207.5051,2772170.795,121.6165563,25.05644051,公車站,交通便利設施,blue
2212,南港車站,市民大道八段興中路口西側50公尺(向東),311263.8063,2771816.691,121.6071877,25.05328226,公車站,交通便利設施,blue
2213,國家新城,樂利三街213號(向南),321972.5274,2780072.236,121.7137484,25.127338,公車站,交通便利設施,blue
2214,國家新城,樂利三街213號(向南),321972.5274,2780072.236,121.7137484,25.127338,公車站,交通便利設施,blue
2215,北山里伊士曼(明峰街),新北市汐止區明峰街288號,313135.541,2773481.414,121.625814,25.068234,公車站,交通便利設施,blue
2216,經貿園區,新北市汐止區康寧街135-139號,312674.5896,2773302.279,121.621237,25.066636,公車站,交通便利設施,blue
2217,汐湖橋口,新北市汐止區康寧街6號,312351.5344,2773368.7,121.618038,25.067249,公車站,交通便利設施,blue
2218,國泰醫院,新北市汐止區建成路59巷1號,316749.5495,2774057.676,121.661663,25.073281,公車站,交通便利設施,blue
2219,國泰醫院,新北市汐止區建成路59巷1號,316749.5495,2774057.676,121.661663,25.073281,公車站,交通便利設施,blue
2220,三層站,基金二路23號,320837.911,2781856.582,121.7025893,25.1435,公車站,交通便利設施,blue
2221,三層站,基金二路9號對面,320845.0557,2781886.417,121.7026617,25.143769,公車站,交通便利設施,blue
2222,三層站,基金二路23號,320837.911,2781856.582,121.7025893,25.1435,公車站,交通便利設施,blue
2223,國家新城,樂利三街213號(向北),321992.5832,2780068.798,121.7139471,25.127306,公車站,交通便利設施,blue
2224,城中城社區(迴轉),新北市汐止區城中城社區(迴轉),316936.8327,2774008.969,121.663517,25.072833,公車站,交通便利設施,blue
2225,汐萬路起點,新北市汐止區汐萬路三段380巷,312880.3011,2780209.394,121.623592,25.128983,公車站,交通便利設施,blue
2226,汐萬路起點,新北市汐止區汐萬路三段380巷,312880.3011,2780209.394,121.623592,25.128983,公車站,交通便利設施,blue
2227,柏克力托兒所,福德一路156號同向(向南),314202.0188,2773317.135,121.636377,25.066706,公車站,交通便利設施,blue
2228,五堵站,基隆市七堵區明德三路,319258.9714,2774344.457,121.686551,25.075757,公車站,交通便利設施,blue
2229,五堵站,基隆市七堵區明德三路113號,319275.5938,2774329.255,121.686715,25.075619,公車站,交通便利設施,blue
2230,基隆市界,基隆市明德3路115號對面,319180.4579,2774331.431,121.6857721,25.075643,公車站,交通便利設施,blue
2231,基隆市界,基隆市七堵區明德三路115號對面,319188.1162,2774315.297,121.6858472,25.075497,公車站,交通便利設施,blue
2232,五堵站,基隆市七堵區明德三路,319258.9714,2774344.457,121.686551,25.075757,公車站,交通便利設施,blue
2233,汐止,大同路二段535號同向(向東),316787.8437,2773592.518,121.66202,25.06908,公車站,交通便利設施,blue
2234,天秀宮,台北市北投區,316854.714,2771701.777,121.662591,25.052008,公車站,交通便利設施,blue
2235,北峰里,中興路278號同向(向南),313412.7293,2773589.415,121.6285664,25.0691974,公車站,交通便利設施,blue
2236,八連二抽水站,新北市汐止區八連路一段179號,314831.4419,2774726.447,121.642682,25.079402,公車站,交通便利設施,blue
2237,長青山莊,新北市汐止區長青路185巷,311125.4201,2778381.669,121.606108,25.112555,公車站,交通便利設施,blue
2238,國家公園別墅,新北市汐止區長青路,311026.1138,2778103.967,121.605111,25.110052,公車站,交通便利設施,blue
2239,國家新城,樂利三街213號(向北),321992.5832,2780068.798,121.7139471,25.127306,公車站,交通便利設施,blue
2240,國家新城,樂利三街213號(向北),321992.5832,2780068.798,121.7139471,25.127306,公車站,交通便利設施,blue
2241,汐止火車站,新北市汐止區大同路二段564,316790.9381,2773599.29,121.662051,25.069141,公車站,交通便利設施,blue
2242,汐止,大同路二段535號同向(向東),316787.8437,2773592.518,121.66202,25.06908,公車站,交通便利設施,blue
2243,大武崙,基金一路371號,320992.8861,2781673.287,121.7041168,25.141838,公車站,交通便利設施,blue
2244,情人湖路口,基金一路202號對面,321604.9422,2781637.172,121.710185,25.141483,公車站,交通便利設施,blue
2245,武嶺街口,基金一路133號,321774.3667,2781500.264,121.7118581,25.140239,公車站,交通便利設施,blue
2246,忠聯倉儲,基金一路108號對面(向東),322178.5036,2781403.705,121.715861,25.139348,公車站,交通便利設施,blue
2247,興寮里,基金一路117號,322416.033,2781326.984,121.7182126,25.138644,公車站,交通便利設施,blue
2248,麥金路樂利三街口,麥金路479號,322546.992,2780134.883,121.7194483,25.127876,公車站,交通便利設施,blue
2249,婦幼福利服務中心,麥金路433號,322557.1035,2779823.445,121.7195321,25.125064,公車站,交通便利設施,blue
2250,婦幼福利服務中心,麥金路433號對面,322588.0883,2779820.619,121.7198392,25.125037,公車站,交通便利設施,blue
2251,麥金路樂利三街口,麥金路479號對面,322546.0514,2780065.424,121.7194353,25.127249,公車站,交通便利設施,blue
2252,興寮里,基金一路106號右側,322444.105,2781347.848,121.7184921,25.138831,公車站,交通便利設施,blue
2253,忠聯倉儲,基金一路110-7號(向西),322198.5708,2781416.772,121.7160607,25.139465,公車站,交通便利設施,blue
2254,情人湖路口,基金一路202號左側20公尺,321619.2651,2781655.414,121.710328,25.141647,公車站,交通便利設施,blue
2255,大武崙,基金一路372號左側候車亭,321013.0525,2781696.432,121.704318,25.142046,公車站,交通便利設施,blue
2256,國家新城,樂利三街213號(向北),321992.5832,2780068.798,121.7139471,25.127306,公車站,交通便利設施,blue
2257,台北小別墅,新北市汐止區水源路二段72巷,316148.1552,2771957.426,121.655601,25.054347,公車站,交通便利設施,blue
2258,保長里候車亭,台北市北投區,317973.4499,2774844.876,121.6738333,25.080333,公車站,交通便利設施,blue
2259,瑞松街網球場,新北市汐止區瑞松街152巷74號,315416.126,2778198.234,121.648643,25.110719,公車站,交通便利設施,blue
2260,瑞松街199巷口,新北市汐止區瑞松街199巷,315112.5121,2778438.148,121.645644,25.112898,公車站,交通便利設施,blue
2261,瑞松街204巷口,新北市汐止區瑞松街204巷口,314949.1134,2778441.355,121.644024,25.112934,公車站,交通便利設施,blue
2262,瑞松街146號,新北市汐止區瑞松街,315101.7764,2778110.105,121.645522,25.109937,公車站,交通便利設施,blue
2263,興樺汽車,新北市汐止區瑞松街28號,315096.5326,2777666.887,121.645449,25.105936,公車站,交通便利設施,blue
2264,汐止,大同路二段535號同向(向東),316787.8437,2773592.518,121.66202,25.06908,公車站,交通便利設施,blue
2265,保新街67號,新北市汐止區保新街67號,319217.8522,2773978.372,121.686125,25.072454,公車站,交通便利設施,blue
2266,伯爵街10巷口,伯爵街(向北),314841.3823,2774630.235,121.642776,25.078533,公車站,交通便利設施,blue
2267,北山里伊士曼(明峰街),新北市汐止區明峰街288號,313135.541,2773481.414,121.625814,25.068234,公車站,交通便利設施,blue
2268,柏克力托兒所,福德一路156號同向(向南),314202.0188,2773317.135,121.636377,25.066706,公車站,交通便利設施,blue
2269,城中城社區(迴轉),新北市汐止區城中城社區(迴轉),316936.8327,2774008.969,121.663517,25.072833,公車站,交通便利設施,blue
2270,大武崙工業區,基金三路26號對面,320542.9382,2782465.625,121.6996952,25.149012,公車站,交通便利設施,blue
2271,三層站,基金二路23號,320837.911,2781856.582,121.7025893,25.1435,公車站,交通便利設施,blue
2272,金山鐵店,基金一路189號-,321317.3781,2781666.344,121.7073346,25.14176,公車站,交通便利設施,blue
2273,情人湖路口,基金一路202號對面,321604.9422,2781637.172,121.710185,25.141483,公車站,交通便利設施,blue
2274,武嶺街口,基金一路133號,321774.3667,2781500.264,121.7118581,25.140239,公車站,交通便利設施,blue
2275,忠聯倉儲,基金一路108號對面(向東),322178.5036,2781403.705,121.715861,25.139348,公車站,交通便利設施,blue
2276,興寮里,基金一路117號,322416.033,2781326.984,121.7182126,25.138644,公車站,交通便利設施,blue
2277,大崎頭,新北市汐止區大崎頭,317784.7059,2769860.379,121.671717,25.035343,公車站,交通便利設施,blue
2278,天道靈泉,新北市汐止區天道靈泉,318304.3113,2770006.082,121.676873,25.036635,公車站,交通便利設施,blue
2279,天道靈泉,新北市汐止區天道靈泉,318304.3113,2770006.082,121.676873,25.036635,公車站,交通便利設施,blue
2280,大崎頭,新北市汐止區大崎頭,317784.7059,2769860.379,121.671717,25.035343,公車站,交通便利設施,blue
2281,南港,南港路一段167號同向(向東),311912.5407,2772024.933,121.6136264,25.0551358,公車站,交通便利設施,blue
2282,招呼站,新北市汐止區汐萬路一段(向南),315552.3947,2774379.528,121.649812,25.076239,公車站,交通便利設施,blue
2283,武嶺街口,基金一路172-7號,321740.5698,2781539.964,121.711525,25.140599,公車站,交通便利設施,blue
2284,快速道路上(不停靠),虛擬站,317987.6883,2775361.914,121.674,25.085,公車站,交通便利設施,blue
2285,快速道路上(不停靠),虛擬站,312953.6719,2773233.115,121.624,25.066,公車站,交通便利設施,blue
2286,快速道路上(不停靠),虛擬站,312953.6719,2773233.115,121.624,25.066,公車站,交通便利設施,blue
2287,快速道路上(不停靠),虛擬站,317987.6883,2775361.914,121.674,25.085,公車站,交通便利設施,blue
2288,快速道路上(不停靠),虛擬站,321710.1599,2777264.108,121.711,25.102,公車站,交通便利設施,blue
2289,胡適國小,舊莊街一段12號對向(向北),312464.4961,2770732.905,121.6190381,25.04344894,公車站,交通便利設施,blue
2290,汐止後車站,忠孝東路295號同向(向西),317007.7646,2773555.491,121.664198,25.068736,公車站,交通便利設施,blue
2291,南港展覽館,南港路一段75號對面(向西),312111.5714,2772048.456,121.6156,25.05534,公車站,交通便利設施,blue
2292,橫科,大同路一段4號對向(向西),312688.8432,2772022.295,121.62132,25.05508,公車站,交通便利設施,blue
2293,高速道路上(不停靠),虛擬站,320602.4065,2776926.006,121.7,25.099,公車站,交通便利設施,blue
2294,高速道路上(不停靠),虛擬站,314666.1761,2773794.973,121.641,25.071,公車站,交通便利設施,blue
2295,高速道路上(不停靠),虛擬站,314666.1761,2773794.973,121.641,25.071,公車站,交通便利設施,blue
2296,高速道路上(不停靠),虛擬站,320602.4065,2776926.006,121.7,25.099,公車站,交通便利設施,blue
2297,橫科,大同路一段4號同向(向東),312695.0244,2771994.631,121.62138,25.05483,公車站,交通便利設施,blue
2298,汐科站南站,大同路二段11號同向(向東),315297.9185,2772890.7,121.6472189,25.0628093,公車站,交通便利設施,blue
2299,長安里,大同路三段257號同向(向東),317908.9162,2774366.8,121.67317,25.07602,公車站,交通便利設施,blue
2300,明園山莊,新北市汐止區汐萬路二段63號同向,315517.5037,2775027.254,121.649497,25.082088,公車站,交通便利設施,blue
2301,秀峰國小,新北市汐止區仁愛路93-111號,316818.4961,2772957.622,121.662293,25.063347,公車站,交通便利設施,blue
2302,高速道路上(不停靠),虛擬站,321006.4392,2776817.334,121.704,25.098,公車站,交通便利設施,blue
2303,高速道路上(不停靠),虛擬站,314967.7789,2774017.946,121.644,25.073,公車站,交通便利設施,blue
2304,高速道路上(不停靠),虛擬站,311843.8841,2773228.039,121.613,25.066,公車站,交通便利設施,blue
2305,高速道路上(不停靠),虛擬站,314967.7789,2774017.946,121.644,25.073,公車站,交通便利設施,blue
2306,高速道路上(不停靠),虛擬站,321006.4392,2776817.334,121.704,25.098,公車站,交通便利設施,blue
2307,汐平路一段170號路口,新北市汐止區汐平路一段166-,319583.9236,2773315.942,121.68972,25.066457,公車站,交通便利設施,blue
2308,烘下,新北市汐止區汐萬路三段250巷口對面,314771.5785,2776859.705,121.6421891,25.098663,公車站,交通便利設施,blue
2309,高速道路上(不停靠),虛擬站,320103.2164,2775926.485,121.695,25.09,公車站,交通便利設施,blue
2310,高速道路上(不停靠),虛擬站,315270.4321,2774019.391,121.647,25.073,公車站,交通便利設施,blue
2311,南港車站,市民大道八段興中路口西側50公尺(向東),311263.8063,2771816.691,121.6071877,25.05328226,公車站,交通便利設施,blue
2312,南港車站,市民大道八段興中路口西側50公尺(向東),311263.8063,2771816.691,121.6071877,25.05328226,公車站,交通便利設施,blue
2313,捷運南港展覽館站(南港路),南港路23號同向(向西),312287.4465,2772027.391,121.6173421,25.05514259,公車站,交通便利設施,blue
2314,高速道路上(不停靠),虛擬站,315270.4321,2774019.391,121.647,25.073,公車站,交通便利設施,blue
2315,高速道路上(不停靠),虛擬站,320103.2164,2775926.485,121.695,25.09,公車站,交通便利設施,blue
2316,汐止農會,新台五路二段220號同向(向西),316183.5855,2772953.309,121.656,25.063336,公車站,交通便利設施,blue
2317,白雲國小,民權街二段79號對面,312458.2078,2771223.036,121.618998,25.047874,公車站,交通便利設施,blue
2318,大武崙,基金一路371號,320992.8861,2781673.287,121.7041168,25.141838,公車站,交通便利設施,blue
2319,捷運南港展覽館站(南港路),南港路23號對面(向東),312350.4398,2771998.453,121.6179651,25.05487875,公車站,交通便利設施,blue
2320,高速道路上(不停靠),虛擬站,311843.8841,2773228.039,121.613,25.066,公車站,交通便利設施,blue
2321,南港高工(南港路),南港路一段257號對面(向西),311524.1546,2772004.624,121.6097763,25.05496831,公車站,交通便利設施,blue
2322,南港高工(南港路),南港路一段247號同向(向東),311609.4075,2772004.211,121.6106212,25.05496111,公車站,交通便利設施,blue
2323,南港高工(南港路),南港路一段257號對面(向西),311524.1546,2772004.624,121.6097763,25.05496831,公車站,交通便利設施,blue
2324,南港車站,市民大道八段興中路口(向西),311240.6817,2771829.701,121.6069591,25.05340065,公車站,交通便利設施,blue
2325,南港車站,市民大道八段興中路口(向西),311240.6817,2771829.701,121.6069591,25.05340065,公車站,交通便利設施,blue
2326,南港高工(南港路),南港路一段247號同向(向東),311609.4075,2772004.211,121.6106212,25.05496111,公車站,交通便利設施,blue
2327,南港軟體園區南站,三重路19-12號對向(向北),311962.6182,2772167.09,121.6141291,25.05641711,公車站,交通便利設施,blue
2328,南港軟體園區北站,三重路19-14號對面(向北),311978.3578,2772422.769,121.6142966,25.05872469,公車站,交通便利設施,blue
2329,捷運東湖站(南湖高中),捷運東湖站2號出口北側,311699.3703,2773361.104,121.6115736,25.06720719,公車站,交通便利設施,blue
2330,東湖國小,東湖路128號(向東),312218.1316,2773462.688,121.61672,25.068103,公車站,交通便利設施,blue
2331,北山里,康寧街46號同向(向東),312401.2602,2773305.457,121.618528,25.066676,公車站,交通便利設施,blue
2332,木南煤礦,康寧街267號對向(向東),313034.8624,2773326.425,121.624809,25.066839,公車站,交通便利設施,blue
2333,金龍里,新北市汐止區明峰街109-119,313658.4013,2773795.66,121.631011,25.071049,公車站,交通便利設施,blue
2334,水蓮山莊,台北市汐止區,313547.3507,2774526.001,121.629944,25.077647,公車站,交通便利設施,blue
2335,水蓮山莊,台北市汐止區,313547.3507,2774526.001,121.629944,25.077647,公車站,交通便利設施,blue
2336,金龍里,新北市汐止區明峰街94-1號,313664.1616,2773806.543,121.6310686,25.071147,公車站,交通便利設施,blue
2337,木南煤礦,康寧街251號同向(向西),313040.9179,2773347.832,121.62487,25.067032,公車站,交通便利設施,blue
2338,北山里,康寧街58號同向(向西),312430.6429,2773320.214,121.6188199,25.06680801,公車站,交通便利設施,blue
2339,東湖國小,東湖路133號同向(向西),312214.0587,2773470.867,121.61668,25.068177,公車站,交通便利設施,blue
2340,捷運東湖站(南湖高中),康寧路三段220號同向(向南),311692.0236,2773392.73,121.6115022,25.067493,公車站,交通便利設施,blue
2341,南港軟體園區北站,三重路19-12號(向南),311959.7986,2772410.351,121.6141121,25.05861334,公車站,交通便利設施,blue
2342,南港軟體園區南站,三重路19-10號(向南),311944.0262,2772170.699,121.613945,25.05645046,公車站,交通便利設施,blue
2343,南港高工(南港路),南港路一段257號對面(向西),311524.1546,2772004.624,121.6097763,25.05496831,公車站,交通便利設施,blue
2344,南港車站,市民大道八段興中路口(向西),311240.6817,2771829.701,121.6069591,25.05340065,公車站,交通便利設施,blue
2345,樟樹國小(樟樹一路),新北市汐止區樟樹一路240號,314826.1352,2773338.364,121.642564,25.066871,公車站,交通便利設施,blue
2346,汐止後車站,忠孝東路314號同向(向東),317003.6891,2773543.065,121.664157,25.068624,公車站,交通便利設施,blue
2347,土地公廟,新北市汐止區汐萬路一段288號同向,315647.0218,2774170.406,121.65074,25.074347,公車站,交通便利設施,blue
2348,婦幼福利服務中心,麥金路433號對面,322588.0883,2779820.619,121.7198392,25.125037,公車站,交通便利設施,blue
2349,麥金路樂利三街口,麥金路479號對面,322546.0514,2780065.424,121.7194353,25.127249,公車站,交通便利設施,blue
2350,情人湖路口,基金一路202號左側20公尺,321619.2651,2781655.414,121.710328,25.141647,公車站,交通便利設施,blue
2351,汐止公園,大同路二段462號對面(向東),316568.3835,2773411.333,121.659836,25.067454,公車站,交通便利設施,blue
2352,武嶺街口,基金一路172-7號,321740.5698,2781539.964,121.711525,25.140599,公車站,交通便利設施,blue
2353,捷運南港軟體園區站,經貿二路170號同向(向南),312082.0548,2772548.255,121.61533,25.05985329,公車站,交通便利設施,blue
2354,捷運南港展覽館站(經貿二),經貿二路66號南側60公尺(向南),312213.2828,2772180.494,121.616614,25.05652783,公車站,交通便利設施,blue
2355,捷運南港展覽館站(南港路),南港路23號同向(向西),312287.4465,2772027.391,121.6173421,25.05514259,公車站,交通便利設施,blue
2356,社后消防隊,福德二路166號同向(向西),313552.049,2773129.953,121.6299261,25.06504364,公車站,交通便利設施,blue
2357,開山宮,null,314830.9071,2773501.883,121.642619,25.068347,公車站,交通便利設施,blue
2358,樟樹國小,null,314658.7085,2773303.674,121.6409029,25.066565,公車站,交通便利設施,blue
2359,樟樹國小,null,314658.7085,2773303.674,121.6409029,25.066565,公車站,交通便利設施,blue
2360,開山宮,null,314833.9664,2773482.291,121.6426484,25.06817,公車站,交通便利設施,blue
2361,社后消防隊,null,313578.6837,2773128.013,121.63019,25.065025,公車站,交通便利設施,blue
2362,五堵站,null,319258.9714,2774344.457,121.686551,25.075757,公車站,交通便利設施,blue
2363,汐止,新北市汐止區大同路二段523號(向南),316754.4075,2773603.061,121.6616891,25.06917666,公車站,交通便利設施,blue
2364,山光樟樹二路330巷口,山光路與樟樹二路330巷(向東),314828.677,2773758.858,121.642609,25.070667,公車站,交通便利設施,blue
2365,山光社區,山光路與樟樹二路交叉口(向北),314752.7756,2773808.344,121.641859,25.071117,公車站,交通便利設施,blue
2366,舊莊站,null,312899.0973,2770292.418,121.6233248,25.0394543,公車站,交通便利設施,blue
2367,汐止公園,大同路二段462號對面(向東),316568.3835,2773411.333,121.659836,25.067454,公車站,交通便利設施,blue
2368,半島花園,樟樹路二段422號(向東),314924.0771,2774106.465,121.643571,25.073801,公車站,交通便利設施,blue
2369,北峰站,新北市汐止區福德二路168-1號旁,313488.1351,2773118.73,121.6292921,25.064945,公車站,交通便利設施,blue
2370,五堵站,null,319258.9714,2774344.457,121.686551,25.075757,公車站,交通便利設施,blue
2371,五堵站,null,319258.9714,2774344.457,121.686551,25.075757,公車站,交通便利設施,blue
2372,五堵站,null,319258.9714,2774344.457,121.686551,25.075757,公車站,交通便利設施,blue
2373,五堵站,null,319258.9714,2774344.457,121.686551,25.075757,公車站,交通便利設施,blue
2374,五堵站,null,319258.9714,2774344.457,121.686551,25.075757,公車站,交通便利設施,blue
2375,汐止,大同路二段535號同向(向東),316754.4075,2773603.061,121.6616891,25.06917666,公車站,交通便利設施,blue
2376,大武崙,基金一路371號,320992.8861,2781673.287,121.7041168,25.141838,公車站,交通便利設施,blue
2377,舊莊公園,舊莊公園(新巴士),312644.9471,2770459.421,121.6208139,25.04097252,公車站,交通便利設施,blue
2378,石頭厝,新北市汐止區石頭厝,312789.0461,2780120.799,121.622683,25.128187,公車站,交通便利設施,blue
2379,興樺汽車,新北市汐止區瑞松街28號,315096.5326,2777666.887,121.645449,25.105936,公車站,交通便利設施,blue
2380,汐萬路一段,新北市汐止區汐萬路一段288號同向,315922.5464,2773814.39,121.653454,25.071121,公車站,交通便利設施,blue
2381,樟樹國中,樟樹二路122號同向,314546.0929,2773160.801,121.63978,25.06528,公車站,交通便利設施,blue
2382,樟樹國中,樟樹二路110號,314545.2451,2773105.412,121.639769,25.06478,公車站,交通便利設施,blue
2383,理明社區,null,313921.6224,2773084.2,121.633587,25.064615,公車站,交通便利設施,blue
2384,汐止,新北市汐止區大同路二段523號(向西),316754.4075,2773603.061,121.6616891,25.06917666,公車站,交通便利設施,blue
2385,柏克力托兒所,(向北),314226.0153,2773320.461,121.636615,25.066735,公車站,交通便利設施,blue
2386,北山里伊士曼(明峰街),新北市汐止區明峰街288號(向南),313135.541,2773481.414,121.625814,25.068234,公車站,交通便利設施,blue
2387,金龍國小,新北市汐止區明峰街291號(向東),313136.636,2773462.81,121.625824,25.068066,公車站,交通便利設施,blue
2388,金龍國小,新北市汐止區明峰街291號對面(向西),313259.3474,2773565.397,121.627045,25.068987,公車站,交通便利設施,blue
2389,八連路二段430巷口,新北市汐止區八連路二段376-1號,313404.7208,2777384.052,121.628662,25.1034547,公車站,交通便利設施,blue
2390,捷運南港展覽館站(經貿二),經貿二路66號南側60公尺(向南),312213.2828,2772180.494,121.616614,25.05652783,公車站,交通便利設施,blue
2391,天良電視台,大同路一段151號(向西),313783.556,2772156.801,121.6321756,25.0562485,公車站,交通便利設施,blue
